ARG100	ORF	ARG100	CAF0006874	PMID: 8194754|CGD_REF: CAL0080661	unknown ploidy, classical genetics	unspecified		Other C. albicans	auxotrophy	arginine						C. albicans
C1_01650W_A	ORF	ISN1	CAL0000179159	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		SLAD medium					C. albicans
C1_01670C_A	ORF	ESP1	CAL0000192671	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	nocodazole						C. albicans
C1_01670C_A	ORF	ESP1	CAL0000192671	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01690C_A	ORF	LSC1	CAL0000179127	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01700W_A	ORF	ARP8	CAL0000183451	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	amphotericin B						C. albicans
C1_01700W_A	ORF	ARP8	CAL0000183451	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	ergosterol analogs (ECC69 and/or ECC1384)						C. albicans
C1_01700W_A	ORF	ARP8	CAL0000183451	PMID: 19115836|CGD_REF: CAL0122036	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	virgineone						C. albicans
C1_01700W_A	ORF	ARP8	CAL0000183451	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01740W_A	ORF	CTN1	CAL0000182064	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	viable			strain is Ura+				C. albicans
C1_01740W_A	ORF	CTN1	CAL0000182064	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	virulence: normal			strain is Ura+			mouse intravenous infection	C. albicans
C1_01740W_A	ORF	CTN1	CAL0000182064	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	utilization of carbon source: decreased	acetic acid		strain is Ura+				C. albicans
C1_01740W_A	ORF	CTN1	CAL0000182064	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	utilization of carbon source: decreased	ethanol		strain is Ura+				C. albicans
C1_01740W_A	ORF	CTN1	CAL0000182064	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	utilization of carbon source: decreased	citric acid		strain is Ura+				C. albicans
C1_01740W_A	ORF	CTN1	CAL0000182064	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	hyphal growth: normal		solid YP-glycerol, YP-serum, or M199, 37 deg C; strain is Ura+					C. albicans
C1_01740W_A	ORF	CTN1	CAL0000182064	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01750W_A	ORF		CAL0000179216	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01760W_A	ORF	FGR38	CAL0000188150	PMID: 12773383|CGD_REF: CAL0087974	heterozygous diploid, classical genetics (haploinsufficient phenotype assay)	null		CAI-4	viable			heterozygous transposon insertion				C. albicans
C1_01760W_A	ORF	FGR38	CAL0000188150	PMID: 12773383|CGD_REF: CAL0087974	heterozygous diploid, classical genetics (haploinsufficient phenotype assay)	null		CAI-4	filamentous growth: increased		solid Spider medium	heterozygous transposon insertion				C. albicans
C1_01770W_A	ORF	MAK32	CAL0000179624	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01780C_A	ORF	HOL4	CAL0000187281	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 21257795|CGD_REF: CAL0141410	homozygous diploid, classical genetics	null		BWP17	viable							C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20865172|CGD_REF: CAL0126252	homozygous diploid, classical genetics	null		SN95	resistance to chemicals: decreased	fluconazole						C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20865172|CGD_REF: CAL0126252	homozygous diploid, classical genetics	null		SN95	resistance to chemicals: decreased	fenpropimorph						C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20865172|CGD_REF: CAL0126252	homozygous diploid, classical genetics	null		SN95	resistance to chemicals: decreased	terbinafine						C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 21257795|CGD_REF: CAL0141410	homozygous diploid, classical genetics	null		BWP17	cell shape: abnormal		elongated cells					C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20041210|CGD_REF: CAL0124764	homozygous diploid, systematic mutation set	null		SN152	resistance to chemicals: decreased	caffeine		severely sensitive				C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20041210|CGD_REF: CAL0124764	homozygous diploid, systematic mutation set	null		SN152	resistance to chemicals: decreased	fenpropimorph		strongly sensitive				C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 21257795|CGD_REF: CAL0141410	homozygous diploid, classical genetics	null		BWP17	cell size: increased							C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20041210|CGD_REF: CAL0124764	homozygous diploid, systematic mutation set	null		SN152	colony appearance: abnormal		YEPD plus serum medium at 37 deg C or Lee's medium pH 6.8 at 37 deg C	strongly decreased colony fuzziness and/or peripheral filamentation				C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20041210|CGD_REF: CAL0124764	homozygous diploid, systematic mutation set	null		SN152	colony color: abnormal		CHROMagar medium at 30 and 37 deg C	darker than normal				C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20041210|CGD_REF: CAL0124764	homozygous diploid, systematic mutation set	null		SN152	heat sensitivity: increased		elevated temperature (42 deg C, SD medium)	strongly sensitive				C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
C1_01790W_A	ORF	SWI4	CAL0000174900	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: decreased rate		liquid synthetic complete medium					C. albicans
C1_01810C_A	ORF	UGA2	CAL0000192412	PMID: 23856128|CGD_REF: CAL0000172540	homozygous diploid, classical genetics	null		BWP17	resistance to chemicals: decreased	propolis						C. albicans
C1_01810C_A	ORF	UGA2	CAL0000192412	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01810C_A	ORF	UGA2	CAL0000192412	PMID: 14663094|CGD_REF: CAL0080633	homozygous diploid, systematic mutation set (homozygous insertion mutants generated with URA3-ARG4-URA3 (UAU1) cassette)	null		BWP17	viable							C. albicans
C1_01820C_A	ORF		CAL0000186980	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01820C_A	ORF		CAL0000186980	PMID: 21135205|CGD_REF: CAL0139967	heterozygous diploid, competitive growth (large-scale identification of genes essential for virulence in mouse)	repressible		CAI-4	virulence: decreased						mouse intravenous infection	C. albicans
C1_01830C_A	ORF	UBC8	CAL0000197909	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
C1_01850C_A	ORF		CAL0000175047	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01860W_A	ORF		CAL0000174383	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01870C_A	ORF	CYS4	CAL0000179764	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01880C_A	ORF	PTR3	CAL0000187245	PMID: 14663094|CGD_REF: CAL0080633	homozygous diploid, systematic mutation set (homozygous insertion mutants generated with URA3-ARG4-URA3 (UAU1) cassette)	null		BWP17	viable							C. albicans
C1_01880C_A	ORF	PTR3	CAL0000187245	PMID: 27060451|CGD_REF: CAL0000212994	homozygous diploid, classical genetics	null		SC5314	utilization of carbon source: decreased	proteinogenic amino acid						C. albicans
C1_01890C_A	ORF		CAL0000191039	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01900C_A	ORF		CAL0000188592	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01910W_A	ORF		CAL0000185799	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01920W_A	ORF	ROA1	CAL0000197958	PMID: 26975389|CGD_REF: CAL0000212971	homozygous diploid, classical genetics	null		RM1000	resistance to chemicals: increased	ketoconazole						C. albicans
C1_01920W_A	ORF	ROA1	CAL0000197958	PMID: 26975389|CGD_REF: CAL0000212971	homozygous diploid, classical genetics	null		RM1000	resistance to chemicals: increased	econazole						C. albicans
C1_01920W_A	ORF	ROA1	CAL0000197958	PMID: 26975389|CGD_REF: CAL0000212971	homozygous diploid, classical genetics	null		RM1000	resistance to chemicals: increased	voriconazole						C. albicans
C1_01920W_A	ORF	ROA1	CAL0000197958	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01920W_A	ORF	ROA1	CAL0000197958	PMID: 26975389|CGD_REF: CAL0000212971	homozygous diploid, classical genetics	null		RM1000	viable							C. albicans
C1_01920W_A	ORF	ROA1	CAL0000197958	PMID: 26975389|CGD_REF: CAL0000212971	homozygous diploid, classical genetics	null		RM1000	resistance to chemicals: increased	fluconazole						C. albicans
C1_01920W_A	ORF	ROA1	CAL0000197958	PMID: 26975389|CGD_REF: CAL0000212971	homozygous diploid, classical genetics	null		RM1000	resistance to chemicals: increased	clotrimazole						C. albicans
C1_01930W_A	ORF		CAL0000193576	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
C1_01940C_A	ORF		CAL0000197941	PMID: 14663094|CGD_REF: CAL0080633	homozygous diploid, systematic mutation set (homozygous insertion mutants generated with URA3-ARG4-URA3 (UAU1) cassette)	null		BWP17	viable							C. albicans
C1_01980W_A	ORF	HGT1	CAL0000200616	PMID: 21844307|CGD_REF: CAL0000142816	homozygous diploid, classical genetics	null	hgt1::LEU2/hgt1::HIS1	SN152	viable							C. albicans
C1_01980W_A	ORF	HGT1	CAL0000200616	PMID: 21844307|CGD_REF: CAL0000142816	homozygous diploid, classical genetics	null	hgt1::LEU2/hgt1::HIS1	SN152	hyphal growth: decreased		RPMI medium, 30 or 37 deg C					C. albicans
C1_01980W_A	ORF	HGT1	CAL0000200616	PMID: 12524333|CGD_REF: CAL0080691	homozygous diploid, systematic mutation set (homozygous insertion mutants generated with URA3-ARG4-URA3 (UAU1) cassette)	null		BWP17	inviable			homozygous null mutant strain could not be recovered, suggesting that the gene is essential under the selection conditions				C. albicans
C1_01980W_A	ORF	HGT1	CAL0000200616	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_01990W_A	ORF	HSP30	CAL0000192328	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_02010C_A	ORF	ZCF24	CAL0000180650	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_02010C_A	ORF	ZCF24	CAL0000180650	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
C1_02010C_A	ORF	ZCF24	CAL0000180650	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
C1_02010C_A	ORF	ZCF24	CAL0000180650	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
C1_02010C_A	ORF	ZCF24	CAL0000180650	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
C1_02080W_A	ORF	SET6	CAL0000174725	PMID: 23572557|CGD_REF: CAL0000158900	homozygous diploid, classical genetics	null		BWP17	adhesion: increased			Fluxion Bioflux 200, equipped with a microscope, was used for adherence analysis allowing a constant flow of cells through microfluidic channels				C. albicans
C1_02080W_A	ORF	SET6	CAL0000174725	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
C1_02080W_A	ORF	SET6	CAL0000174725	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
C1_02080W_A	ORF	SET6	CAL0000174725	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
C1_02080W_A	ORF	SET6	CAL0000174725	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
C1_02090C_A	ORF		CAL0000200463	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_02100W_A	ORF		CAL0000177926	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
